1680296400.0,72.0,-3.8,29.976172776601146
1680300000.0,75.0,-3.9,30.365153388525513
1680303600.0,65.0,-4.1,31.907341912019504
1680307200.0,77.0,-4.2,31.907341912019504
1680310800.0,78.0,-3.198590308370044,33.806069439054184
1680314400.0,68.0,-0.2958590308370037,33.806069439054184
1680318000.0,76.0,3.9895154185022044,33.42877781908438
1680321600.0,75.0,7.54458149779736,33.806069439054184
1680325200.0,71.0,9.176035242290752,33.05028127362867
1680328800.0,67.0,14.86581497797357,33.806069439054184
1680332400.0,63.0,18.24149779735683,33.806069439054184
1680336000.0,56.0,16.486519823788548,33.05028127362867
1680339600.0,51.0,16.083700440528634,31.907341912019504
1680343200.0,51.0,13.666167400881058,30.752733576795922
1680346800.0,52.0,9.483436123348017,29.585763210847972
1680350400.0,52.0,4.838061674008809,28.40565899049163
1680354000.0,54.0,1.2519823788546258,23.6
1680357600.0,59.0,-0.2999999999999998,20.8
1680361200.0,66.0,-0.5,21.2
1680364800.0,68.0,-1.2000000000000002,25.2
1680368400.0,69.0,-1.7000000000000002,22.0
1680372000.0,71.0,-2.2,24.0
1680375600.0,63.0,-2.5,27.611203743570833
1680379200.0,68.0,-2.8,28.009225869812184
1680382800.0,69.0,-3.1,29.585763210847972
1680386400.0,71.0,-3.7,28.009225869812184
1680390000.0,69.0,-4.2,27.611203743570833
1680393600.0,69.0,-4.6,26.4072359152936
1680397200.0,71.0,-2.867929515418502,26.4072359152936
1680400800.0,72.0,1.2348898678414102,24.4
1680404400.0,73.0,5.778502202643173,22.8
1680408000.0,72.0,10.518502202643171,22.8
1680411600.0,68.0,15.596299559471369,23.2
1680415200.0,66.0,17.97083700440529,24.4
1680418800.0,64.0,19.210660792951543,24.8
1680422400.0,61.0,18.867488986784146,24.8
1680426000.0,58.0,17.363259911894275,26.810247055778543
1680429600.0,53.0,13.979735682819385,29.193895085432228
1680433200.0,47.0,9.35013215859031,28.40565899049163
1680436800.0,45.0,4.531453744493392,28.40565899049163
1680440400.0,47.0,0.40220264317180643,28.40565899049163
1680444000.0,49.0,-1.0,26.4072359152936
1680447600.0,53.0,-1.5,27.611203743570833
1680451200.0,58.0,-1.7999999999999998,29.193895085432228
1680454800.0,57.0,-2.0,32.2895860701384
1680458400.0,65.0,-2.4,32.67055814834613
1680462000.0,70.0,-3.2,29.976172776601146
1680465600.0,69.0,-3.4,28.800537659019277
1680469200.0,73.0,-3.4,29.585763210847972
1680472800.0,77.0,-4.1,29.585763210847972
1680476400.0,80.0,-4.6,28.40565899049163
1680480000.0,82.0,-4.9,29.585763210847972
1680483600.0,81.0,-2.9509251101321587,30.365153388525513
1680487200.0,78.0,1.0856387665198248,31.138940851703513
1680490800.0,77.0,5.470308370044055,31.138940851703513
1680494400.0,74.0,9.655506607929516,28.800537659019277
1680498000.0,70.0,12.996211453744493,29.976172776601146
1680501600.0,67.0,15.417268722466961,29.585763210847972
1680505200.0,63.0,17.227048458149785,29.976172776601146
1680508800.0,59.0,16.85136563876652,32.2895860701384
1680512400.0,57.0,15.282466960352426,30.365153388525513
1680516000.0,55.0,12.714801762114536,28.800537659019277
1680519600.0,50.0,8.484317180616742,28.40565899049163
1680523200.0,49.0,4.047136563876652,28.009225869812184
1680526800.0,47.0,0.028370044052863364,28.009225869812184
1680530400.0,45.0,-1.7000000000000002,30.752733576795922
1680534000.0,48.0,-2.0,29.193895085432228
1680537600.0,53.0,-2.9,28.800537659019277
1680541200.0,54.0,-3.4,26.4072359152936
1680544800.0,58.0,-3.8,24.4
1680548400.0,62.0,-4.2,23.2
1680552000.0,62.0,-4.6,22.8
1680555600.0,66.0,-4.9,20.8
1680559200.0,69.0,-5.4,20.0
1680562800.0,72.0,-5.5,19.2
1680566400.0,75.0,-5.9,18.0
1680570000.0,77.0,-3.7303083700440527,18.0
1680573600.0,77.0,0.09629955947136537,18.0
1680577200.0,79.0,4.726431718061676,19.6
1680580800.0,76.0,9.672070484581498,21.2
1680584400.0,71.0,14.03242290748899,23.6
1680588000.0,63.0,16.73920704845815,24.4
1680591600.0,59.0,18.396299559471366,24.8
1680595200.0,58.0,17.851013215859034,25.2
1680598800.0,58.0,15.944669603524233,24.4
1680602400.0,58.0,12.571806167400883,24.4
1680606000.0,57.0,8.46229074889868,24.4
1680609600.0,55.0,3.962378854625551,24.8
1680613200.0,54.0,0.12405286343612332,22.8
1680616800.0,53.0,-1.2000000000000002,19.6
1680620400.0,57.0,-1.5,17.6
1680624000.0,61.0,-1.7999999999999998,18.4
1680627600.0,66.0,-2.0,23.6
1680631200.0,69.0,-2.1,25.2
1680634800.0,72.0,-2.1,25.6
1680638400.0,82.0,-3.0,22.8
1680642000.0,85.0,-3.6,22.0
1680645600.0,88.0,-3.9,22.8
1680649200.0,88.0,-4.0,23.2
1680652800.0,89.0,-4.1,22.8
1680656400.0,90.0,-3.215506607929515,22.4
1680660000.0,89.0,-1.922555066079295,25.2
1680663600.0,89.0,-0.4100440528634359,24.4
1680667200.0,88.0,-0.6540969162995593,25.2
1680670800.0,88.0,0.21039647577092513,23.6
1680674400.0,87.0,0.7257268722466961,23.6
1680678000.0,87.0,2.776123348017622,23.6
1680681600.0,85.0,3.2071365638766522,21.6
1680685200.0,84.0,4.220616740088106,20.0
1680688800.0,84.0,3.8507488986784137,20.0
1680692400.0,81.0,2.9759471365638763,20.4
1680696000.0,80.0,2.1971806167400887,20.8
1680699600.0,81.0,0.9774449339207054,18.4
1680703200.0,81.0,-0.5,17.2
1680706800.0,83.0,-1.0,17.2
1680710400.0,85.0,-0.7000000000000002,14.4
1680714000.0,88.0,-0.5,10.0
1680717600.0,90.0,-0.5,12.4
1680721200.0,91.0,-0.7000000000000002,13.2
1680724800.0,92.0,-0.8999999999999999,12.4
1680728400.0,93.0,-1.2000000000000002,13.6
1680732000.0,93.0,-1.2999999999999998,16.4
1680735600.0,92.0,-1.5,17.2
1680739200.0,93.0,-1.7000000000000002,18.0
1680742800.0,93.0,-1.0642290748898677,18.4
1680746400.0,94.0,-0.3362114537444931,18.0
1680750000.0,95.0,1.0384140969163003,17.6
1680753600.0,93.0,2.4278414096916308,18.0
1680757200.0,91.0,4.858061674008811,19.6
1680760800.0,86.0,5.320616740088106,20.4
1680764400.0,78.0,7.095859030837005,20.4
1680768000.0,74.0,7.79409691629956,23.2
1680771600.0,66.0,7.747577092511012,24.0
1680775200.0,59.0,6.895154185022026,24.0
1680778800.0,57.0,6.752422907488988,23.2
1680782400.0,54.0,6.320881057268723,22.8
1680786000.0,53.0,4.628810572687225,24.0
1680789600.0,56.0,2.5999999999999996,23.6
1680793200.0,61.0,1.7000000000000002,21.6
1680796800.0,71.0,0.5999999999999996,16.8
1680800400.0,80.0,-0.5,19.6
1680804000.0,84.0,-0.7999999999999998,20.4
1680807600.0,86.0,-1.5,21.2
